x                       ,y                       ,z
0.09845747947254124     ,0.027180239391872557    ,0.7410423693617468
0.09773755095432782     ,0.02708611161769919     ,0.7425066390364943
0.0970721372988391      ,0.027011748193785535    ,0.7438241447853197
0.0964551996580857      ,0.026956086405764777    ,0.7450093158801602
0.09588057466090698     ,0.026917041671415884    ,0.7460754074782929
0.09534202588877723     ,0.026891810817555265    ,0.7470344597433759
0.09483329950595032     ,0.026877170818592363    ,0.747897272095406
0.09434817805022838     ,0.026869753982654634    ,0.7486733889012844
0.09388053648207162     ,0.026866286527865192    ,0.7493710978725976
0.09342439724279589     ,0.02686378073840862     ,0.7499974402866011
0.0929739842097186      ,0.02685967692416186     ,0.7505582303950903
0.09252377518368174     ,0.02685193382316077     ,0.751058086184593
0.09206855155103645     ,0.026839071099631247    ,0.7515004678692316
0.0916034436271966      ,0.026820168612503616    ,0.7518877253510498
0.09112397338891659     ,0.026794830475375224    ,0.7522211541153775
0.09062608936080858     ,0.026763121546783016    ,0.7525010570659171
0.09010619855499315     ,0.026725485670255327    ,0.7527268147315552
0.08956118935534753     ,0.02668265337326444     ,0.7528969601543478
0.08898844941247937     ,0.02663554731428949     ,0.7530092596765222
0.08838587574293982     ,0.026585191211893084    ,0.753060798696123
0.08775187759158844     ,0.026532628158378296    ,0.7530480696485222
0.08708537258113845     ,0.02647885118854231     ,0.752967064082205
0.08638577593365025     ,0.026424749152722648    ,0.7528133648644283
0.08565298252091735     ,0.02637106803388134     ,0.7525822392379435
0.0848873447272698      ,0.02631838819966729     ,0.7522687316421639
0.08408964277664167     ,0.026267115705684574    ,0.7518677536955259
0.08326105223639343     ,0.026217486456851184    ,0.7513741718652572
0.08240310700467247     ,0.02616958013155991     ,0.7507828918277004
0.08151765926571984     ,0.026123342049542628    ,0.7500889368627917
0.08060683768413082     ,0.026078609550383818    ,0.7492875223898132
0.07967300424866625     ,0.026035141188176375    ,0.7483741231042174
0.0787187099312893      ,0.025992645742595535    ,0.7473445339764434
0.07774665242806997     ,0.025950809913195816    ,0.7461949247672267
0.07675963229152906     ,0.025909322562260497    ,0.744921885777669
0.07576051351392346     ,0.02586789515974944     ,0.7435224677111718
0.07475218363783495     ,0.02582627717872708     ,0.7419942125061751
0.07373751820939287     ,0.025784266935503265    ,0.740335177183013
0.07271934739215037     ,0.025741717281378088    ,0.7385439507290731
0.071700425645237       ,0.02569853733096726     ,0.7366196624932209
0.07068340503488951     ,0.025654690043583426    ,0.7345619852611313
0.06967081184401473     ,0.025610187193507786    ,0.7323711305475405
0.06866502584660338     ,0.02556508176584189     ,0.7300478383488462
0.06766826467736846     ,0.025519459312356267    ,0.7275933619353692
0.0666825688539624      ,0.025473428343712745    ,0.7250094462607631
0.06570979268965237     ,0.02542711109709654     ,0.7222983035790193
0.0647515955276845      ,0.02538063457971666     ,0.7194625838039814
0.06380943742540987     ,0.025334123009902298    ,0.7165053421681056
0.06288457658140852     ,0.02528769123106775     ,0.713430004630089
0.06197806892799598     ,0.025241440033084688    ,0.7102403298553939
0.0610907700774304      ,0.02519545264821968     ,0.7069403711187638
0.060223338989424946    ,0.02514979315091856     ,0.7035344358381906
0.05937624253198395     ,0.02510450586887215     ,0.7000270450030766
0.05854976318713477     ,0.02505961632473649     ,0.6964228930280564
0.057744005455740224    ,0.025015132793695504    ,0.692726806558866
0.056958906105051416    ,0.024971048877244634    ,0.6889437055862674
0.05619424280538764     ,0.024927346180615966    ,0.6850785642663615
0.055449645284512405    ,0.02488399753119465     ,0.6811363737017906
0.054724606431265366    ,0.02484096980957546     ,0.6771221068625488
0.054018493861308914    ,0.024798226966596913    ,0.673040684191259
0.05333056225674884     ,0.0247557323207687      ,0.6688969428664954
0.05265996595820582     ,0.02471345080957716     ,0.6646956071495042
0.05200577111440924     ,0.024671350398890006    ,0.6604412617059741
0.05136696964578094     ,0.024629403343256768    ,0.6561383280323935
0.0507424911433893      ,0.02458758663769888     ,0.6517910426243889
0.05013121640740775     ,0.024545882384811434    ,0.6474034384208321
0.04953199017757037     ,0.02450427743340769     ,0.6429793295122666
0.0489436335774987      ,0.024462763105872597    ,0.6385222974300137
0.048364956599281084    ,0.024421334336673095    ,0.6340356817190196
0.04779477011648131     ,0.024379989060267       ,0.6295225720298891
0.04723189674320921     ,0.024338727189111495    ,0.6249858033832573
0.04667518282481034     ,0.024297549946963783    ,0.6204279545806851
0.04612350732381698     ,0.02425645894813021     ,0.6158513478240618
0.045575792691560785    ,0.024215455708447714    ,0.6112580522763672
0.045031012484892524    ,0.0241745409699976      ,0.606649888565472
0.044488199816585666    ,0.024133714519100104    ,0.6020284359351952
0.043946454205204266    ,0.024092974799674437    ,0.5973950417828972
0.0434049473819198      ,0.024052319046274744    ,0.5927508317309649
0.04286292843344239     ,0.024011743169748394    ,0.5880967227338968
0.04231972784184482     ,0.023971242121903057    ,0.5834334363298277
0.04177475982372614     ,0.02393080998504835     ,0.5787615135321583
0.041227525322193315    ,0.023890440452790495    ,0.5740813312176407
0.040677611554119225    ,0.023850127014293787    ,0.5693931179807238
0.040124693262345856    ,0.023809863459944673    ,0.5646969720864287
0.0395685305912101      ,0.023769644043047933    ,0.5599928784750657
0.03900896775414775     ,0.023729463943537345    ,0.5552807264700699
0.03844593019400322     ,0.023689319324139528    ,0.5505603279031129
0.03787942090639762     ,0.02364920769900615     ,0.5458314338110948
0.037309516408616517    ,0.023609127865325923    ,0.5410937522070114
0.03673636202617542     ,0.023569080142218576    ,0.5363469640852353
0.03616016599570365     ,0.0235290661959155      ,0.5315907391997415
0.035581194809848615    ,0.023489089149206915    ,0.5268247515483743
0.034999765805163174    ,0.02344915332296634     ,0.5220486926234141
0.03441624217325606     ,0.023409264262313698    ,0.5172622851589703
0.0338310253894733      ,0.023369428412953197    ,0.5124652944501623
0.03324454924013079     ,0.023329653120733596    ,0.5076575390223631
0.03265727312915315     ,0.023289946269273998    ,0.5028389004494843
0.03206967573694125     ,0.023250316281608376    ,0.4980093310249373
0.03148224811048983     ,0.023210771776587154    ,0.49316886053900333
0.030895488629251178    ,0.023171321575217625    ,0.48831760227582843
0.0303098958279735      ,0.02313197440018816     ,0.4834557564195596
0.029725964197150484    ,0.023092738914701726    ,0.4785836137178451
0.02914417793040483     ,0.023053623456500277    ,0.47370155660661495
0.02856500673276141     ,0.02301463613023271     ,0.46881005968492373
0.027988901377784536    ,0.022975784562825896    ,0.4639096894977629
0.027416289632410662    ,0.0229370760435341      ,0.4590011020450119
0.026847572962847288    ,0.022898517306936365    ,0.45408504074376244
0.026283123627467847    ,0.02286011469433257     ,0.4491623322660093
0.025723281573304668    ,0.02282187397137283     ,0.4442338820098979
0.025168353453532827    ,0.022783800488613073    ,0.4393006693620416
0.02461860970343066     ,0.022745899022860727    ,0.43436374103421327
0.02407428471200984     ,0.022708173941610003    ,0.42942420538144566
0.023535575025084715    ,0.022670629044066644    ,0.4244832249795383
0.023002639622213966    ,0.02263326774052006     ,0.4195420093907054
0.02247559991911882     ,0.022596092877334023    ,0.4146018081118419
0.021954540065777933    ,0.022559106927669964    ,0.409663902158075
0.021439507915180234    ,0.022522311812596223    ,0.4047295970082132
0.02093051623261455     ,0.022485709086995757    ,0.3998002143522916
0.020427543537197834    ,0.022449299774445625    ,0.39487708438466773
0.01993053685401744     ,0.02241308453874817     ,0.389961538782721
0.0194394123114415      ,0.022377063533629386    ,0.3850549026426786
0.01895405857944843     ,0.022341236575145265    ,0.3801584882298925
0.01847433809102836     ,0.022305602992286552    ,0.3752735878015806
0.01800009006016484     ,0.02227016181819471     ,0.3704014673728412
0.01753113289991101     ,0.022234911632750508    ,0.3655433613263398
0.01706726699273603     ,0.022199850766992102    ,0.3607004666588559
0.016608276809410016    ,0.022164977160947508    ,0.3558739381543802
0.016153934698611566    ,0.022130288559702588    ,0.3510648846221792
0.015704002295450353    ,0.022095782388487084    ,0.34627436442702386
0.015258234532980475    ,0.022061455950514626    ,0.34150338310451334
0.01481638122056983     ,0.022027306301646357    ,0.33675289027905453
0.014378190194695717    ,0.021993330463159107    ,0.33202377769489533
0.013943409711822397    ,0.021959525282467043    ,0.3273168782602365
0.013511790648977617    ,0.02192588765692529     ,0.3226329644624992
0.013083088893875439    ,0.021892414390091604    ,0.3179727487574169
0.012657067504969616    ,0.021859102408637067    ,0.3133368832846789
0.01223349805106605     ,0.02182594862701684     ,0.3087259605355358
0.011812163411787507    ,0.021792950144619745    ,0.3041405150072257
0.011392858015428498    ,0.021760104115785446    ,0.29958102402571907
0.010975390504569527    ,0.02172740793767499     ,0.2950479104759235
0.010559583823406549    ,0.021694859109316726    ,0.2905415446200488
0.010145276745199272    ,0.021662455424365304    ,0.28606224677184267
0.009732324534182657    ,0.0216301948081166      ,0.28161029069261045
0.0093205993282712      ,0.021598075513697135    ,0.27718590603888205
0.008909990645598193    ,0.021566095948825914    ,0.272789282435959
0.008500405617221929    ,0.021534254860859983    ,0.2684205725110578
0.008091768378064301    ,0.021502551168469004    ,0.2640798954936241
0.007684020915825485    ,0.02147098412577566     ,0.25976734140681357
0.007277121378684859    ,0.021439553158423413    ,0.2554829740231135
0.00687104484753398     ,0.021408258019189018    ,0.25122683532147194
0.006465781588190639    ,0.021377098614694043    ,0.24699894862614813
0.0060613368174471105   ,0.02134607516787127     ,0.24279932220275247
0.0056577296930274135   ,0.02131518802604617     ,0.23862795318355112
0.0052549921285248435   ,0.02128443782995794     ,0.2344848301673863
0.004853167847700124    ,0.021253825315525714    ,0.2303699370824197
0.0044523112912898954   ,0.021223351475967156    ,0.22628325566551033
0.004052485817279683    ,0.02119301737237532     ,0.22222476818770098
0.0036537634514541284   ,0.02116282428065233     ,0.21819446042456447
0.00325622258528363     ,0.021132773505868827    ,0.21419232345953887
0.0028599472592164      ,0.021102866535506817    ,0.2102183557205206
0.0024650257925487584   ,0.02107310483967159     ,0.2062725651991726
0.0020715493568787546   ,0.021043490034062043    ,0.20235497021919846
0.0016796109052474861   ,0.021014023677334154    ,0.19846560136993485
0.0012893040657255272   ,0.02098470743058193     ,0.1946045019821374
0.0009007214335533809   ,0.020955542866465775    ,0.19077172879927717
0.0005139545634254283   ,0.020926531616198216    ,0.18696735291753863
0.0001290916583074342   ,0.020897675189888998    ,0.1831914592141104
-0.0002537820426029569  ,0.020868975122599262    ,0.17944414705345357
-0.000634586169723228   ,0.020840432792719465    ,0.17572552949862708
-0.00101324539823755    ,0.02081204958127858     ,0.17203573285312634
-0.0013896901928725502  ,0.02078382667926315     ,0.168374896455048
-0.0017638575356901387  ,0.02075576525935232     ,0.1647431711113978
-0.0021356912356350344  ,0.02072786628328112     ,0.16114071881004333
-0.0025051422227855003  ,0.020700130672715936    ,0.1575677111019247
-0.0028721694040265144  ,0.0206725591302857      ,0.15402432782424258
-0.0032367387886103605  ,0.02064515230032829     ,0.15051075624936128
-0.003598824900231945   ,0.02061791060238658     ,0.1470271888904251
-0.003958409479178082   ,0.020590834392407616    ,0.1435738227626715
-0.004315482482052102   ,0.02056392379528281     ,0.1401508573323773
-0.004670041359421118   ,0.020537178879552823    ,0.13675849298419585
-0.005022090922832123   ,0.020510599479549828    ,0.13339692993061258
-0.0053716432221705135  ,0.020484185382097127    ,0.13006636594964371
-0.0057187170380557095  ,0.020457936148369528    ,0.1267669955891393
-0.0060633374004588625  ,0.020431851299124518    ,0.1234990082230325
-0.006405535715462568   ,0.020405930148894788    ,0.12026258662714562
-0.006745348260710909   ,0.020380171980992345    ,0.11705790610361255
-0.007082816683001009   ,0.020354575888044922    ,0.11388513276286427
-0.007417986873085869   ,0.020329140955272114    ,0.11074442238878657
-0.007750908481766322   ,0.02030386608981201     ,0.10763591985063492
-0.008081634500459178   ,0.020278750214027495    ,0.10455975743722812
-0.008410220509798283   ,0.02025379209281107     ,0.1015160547419014
-0.008736724008091834   ,0.020228990523629004    ,0.09850491747145917
-0.009061204402038142   ,0.020204344174046263    ,0.09552643683616302
-0.009383721367283576   ,0.0201798517592347      ,0.09258068958703514
-0.009704335606923464   ,0.020155511888033696    ,0.08966773690813334
-0.010023107002425646   ,0.020131323237570012    ,0.0867876249472932
-0.0103400951752472     ,0.02010728439487495     ,0.08394038419007321
-0.010655358430936013   ,0.020083394040781508    ,0.08112602948834313
-0.010968953399276282   ,0.02005965077803238     ,0.07834456064556572
-0.011280934788974323   ,0.020036053322945203    ,0.07559596191722417
-0.011591354855764596   ,0.020012600329672933    ,0.07288020304938025
-0.011900262992525779   ,0.019989290576962436    ,0.0701972392111172
-0.012207706019388975   ,0.019966122800732858    ,0.06754701147185238
-0.012513726873514958   ,0.019943095867186282    ,0.06492944787975241
-0.012818365728761022   ,0.019920208612334532    ,0.06234446333705512
-0.013121658525031      ,0.019897460011181548    ,0.05979196105382334
-0.013423637931081478   ,0.019874849011892494    ,0.05727183277237646
-0.013724332698937525   ,0.019852374713198728    ,0.05478395957267401
-0.014023767723733704   ,0.019830036184781928    ,0.05232821315492853
-0.01432196422162385    ,0.019807832651715963    ,0.049904455951960136
-0.014618939618710192   ,0.01978576331079958     ,0.04751254269677596
-0.014914707556920592   ,0.019763827510075986    ,0.04515232079452258
-0.01520927859131882    ,0.019742024573255433    ,0.04282363115212795
-0.015502659319294176   ,0.019720353966850603    ,0.04052630947476432
-0.015794853582849766   ,0.01969881512760112     ,0.03826018661262642
-0.016085862091286263   ,0.019677407635010878    ,0.036025089372726526
-0.016375682729233287   ,0.019656131026328516    ,0.03382084174763378
-0.016664310960354256   ,0.019634984976617774    ,0.03164726491153291
-0.016951739918516506   ,0.019613969110513982    ,0.029504178619244037
-0.017237960590364004   ,0.019593083178255123    ,0.027391401357074185
-0.017522962665852265   ,0.01957232687620561     ,0.025308750905145283
-0.017806733742360692   ,0.019551700010958517    ,0.023256045375563694
-0.018089260925058248   ,0.019531202327655213    ,0.021233102919321345
-0.018370529781035205   ,0.01951083367174051     ,0.01923974290374275
-0.018650525687755742   ,0.01949059381364804     ,0.01727578574831079
-0.018929233516741528   ,0.019470482620049558    ,0.015341053246326064
-0.019206637974302637   ,0.01945049986708941     ,0.013435369277836617
-0.0194827240087396     ,0.01943064542009581     ,0.011558559268820545
-0.019757476876110236   ,0.019410919044796082    ,0.009710451044364632
-0.02003088227173558    ,0.019391320584159592    ,0.007890874424126837
-0.020302927106335966   ,0.01937184977918345     ,0.006099661230551945
-0.020573598609602284   ,0.01935250643509724     ,0.00433664577947912
-0.020842885815174766   ,0.019333290250623733    ,0.0026016640473081054
-0.021110778374775624   ,0.019314200982754187    ,0.0008945543283067625
-0.021377267756753776   ,0.019295238273209225    ,-0.0007848434323554088
-0.02164234676223925    ,0.019276401823157575    ,-0.002436687793427872
-0.021906009688595768   ,0.019257691209113338    ,-0.004061135552402284
-0.022168252551274525   ,0.019239106066387332    ,-0.005658342704273345
-0.022429072956291207   ,0.019220645903457803    ,-0.0072284639691388985
-0.02268847003550345    ,0.019202310282931574    ,-0.008771653543737656
-0.02294644502533194    ,0.019184098645498235    ,-0.010288065400265722
-0.023203000219323977   ,0.01916601048136419     ,-0.011777853110794823
-0.023458139962913294   ,0.019148045158713656    ,-0.013241170613187414
-0.02371187001864311    ,0.01913020210193503     ,-0.014678172481907836
-0.023964197585622793   ,0.01911248061007339     ,-0.016089013743753044
-0.02421513138509135    ,0.019094880043382667    ,-0.017473850889460074
-0.02446468140529512    ,0.01907739964006165     ,-0.018832841419264
-0.024712858717676478   ,0.01906003870006962     ,-0.020166144585664902
-0.024959675949121074   ,0.019042796410939297    ,-0.021473921654441286
-0.025205146085803543   ,0.01902567202123097     ,-0.022756335615242707
-0.02544928368227589    ,0.019008664674069302    ,-0.02401355215631007
-0.0256921034048202     ,0.01899177357884453     ,-0.02524573907961014
-0.02593362098701063    ,0.018974997841516607    ,-0.026453066984594154
-0.026173852515840035   ,0.01895833664522853     ,-0.027635709380635642
-0.02641281438921228    ,0.018941789069848274    ,-0.028793842321794827
-0.02665052335411311    ,0.01892535428013771     ,-0.0299276452211672
-0.02688699621778562    ,0.018909031343054133    ,-0.031037300180530858
-0.027122249644968843   ,0.01889281941266658     ,-0.03212299250718309
-0.02735630062620023    ,0.018876717555774483    ,-0.03318491073805996
-0.027589165287035533   ,0.018860724926163253    ,-0.03422324610627414
-0.027820860120816165   ,0.018844840597203455    ,-0.035238193270364926
-0.028051400560662187   ,0.01882906373392411     ,-0.03622994948002112
-0.028280801980622855   ,0.018813393421936858    ,-0.03719871501506322
-0.028509079032925516   ,0.018797828847793435    ,-0.03814469305604695
-0.028736245666967364   ,0.01878236911697414     ,-0.03906808908332726
-0.028962315237274217   ,0.0187670134412371      ,-0.039969111467308416
-0.029187300289709728   ,0.018751760954092284    ,-0.04084797058095946
-0.029411212440218215   ,0.01873661089465961     ,-0.04170487911628329
-0.029634062930040256   ,0.018721562431027287    ,-0.042540051919920385
-0.029855861571320003   ,0.018706614834117924    ,-0.04335370533598004
-0.030076617774793535   ,0.01869176730412772     ,-0.044146057483651635
-0.03029633996178699    ,0.018677019149789323    ,-0.04491732803207915
-0.030515035657565498   ,0.018662369604476384    ,-0.04566773751740749
-0.030732711672743634   ,0.018647818012314243    ,-0.04639750786869512
-0.030949373960326848   ,0.018633363641861085    ,-0.04710686147008092
-0.031165027562080755   ,0.018619005868844574    ,-0.047796021441698366
-0.03137967722969398    ,0.01860474399769524     ,-0.048465211457238144
-0.03159332637935053    ,0.018590577433958907    ,-0.049114655029908194
-0.031805978477704444   ,0.018576505512485353    ,-0.04974457609835392
-0.032017635752626394   ,0.01856252766780156     ,-0.05035519807289335
-0.03222830033774646    ,0.01854864325885955     ,-0.050946744191232574
-0.03243797374053933    ,0.018534851747535955    ,-0.05151943733397446
-0.03264665698745478    ,0.01852115251310335     ,-0.05207349939567729
-0.03285435084980637    ,0.01850754503764443     ,-0.05260915188060045
-0.03306105573804702    ,0.01849402871846595     ,-0.05312661504267013
-0.033266771678686774   ,0.01848060305047021     ,-0.053626108258458816
-0.03347149896001933    ,0.018467267446505356    ,-0.05410784994311357
-0.033675237101331995   ,0.01845402140996169     ,-0.054572056942314706
-0.03387798625159588    ,0.01844086436189607     ,-0.055018945232965244
-0.03407974590090984    ,0.018427795811900433    ,-0.05544872908491705
-0.034280516024602636   ,0.018414815182140123    ,-0.05586162153933816
-0.03448029654155166    ,0.018401921986424194    ,-0.056257834346595814
-0.03467908744494985    ,0.018389115644466825    ,-0.05663757746018905
-0.03487688900986191    ,0.018376395667945092    ,-0.057001059756950356
-0.0350737016625996     ,0.018363761472963216    ,-0.057348488296277145
-0.035269525929707      ,0.01835121256331569     ,-0.05768006881268217
-0.03546436305291306    ,0.018338748350959014    ,-0.05799600574535324
-0.03565821397124094    ,0.01832636833045201     ,-0.05829650178837409
-0.035851080383324935   ,0.01831407190278772     ,-0.058581758396347716
-0.0360429641714545     ,0.01830185855554098     ,-0.058851975794971256
-0.036233867497629385   ,0.018289727677532272    ,-0.05910735254013866
-0.036423792976102154   ,0.018277678745863904    ,-0.05934808629862176
-0.03661274350782659    ,0.018265711138875165    ,-0.059574373158816085
-0.03680072219383601    ,0.018253824320446296    ,-0.0597864081689492
-0.03698773291737484    ,0.018242017660796347    ,-0.059984385405331686
-0.03717377924077059    ,0.01823029061153239     ,-0.060168497502871565
-0.03735886573924714    ,0.018218642533039328    ,-0.06033893648504929
-0.03754299663765413    ,0.018207072867967855    ,-0.060495893037554316
-0.03772617688808759    ,0.01819558096569779     ,-0.06063955708729418
-0.037908411557270594   ,0.01818416626371555     ,-0.060770117825931225
-0.03808970589018468    ,0.018172828102694383    ,-0.06088776327350942
-0.03827006545257042    ,0.01816156591448112     ,-0.060992681057331355
-0.038449495937769446   ,0.018150379035415665    ,-0.06108505771187933
-0.03862800305587909    ,0.018139266891510977    ,-0.061165079201203065
-0.038805593095478375   ,0.01812822881934635     ,-0.06123293096452209
-0.03898227180098267    ,0.018117264242058576    ,-0.061288797417513585
-0.03915804569377089    ,0.01810637249654093     ,-0.061332862750479444
-0.039332920695364995   ,0.01809555300778462     ,-0.061365310162819764
-0.039506903198574875   ,0.01808480511305069     ,-0.06138632240210162
-0.03967999944876066    ,0.018074128243842497    ,-0.06139608174313138
-0.039852215605384184   ,0.018063521740723995    ,-0.06139476950389744
-0.0400235578859303     ,0.018052985041636105    ,-0.06138256677809539
-0.04019403237554876    ,0.01804251749488138     ,-0.061359653683673576
-0.040363644922764355   ,0.018032118544538192    ,-0.06132620983692605
-0.040532401710303284   ,0.01802178755079542     ,-0.06128241434810722
-0.04070030819200779    ,0.018011523966816184    ,-0.06122844532271965
-0.04086737012604265    ,0.01800132716188972     ,-0.06116448031273647
-0.04103359296888688    ,0.017991196603499293    ,-0.06109069626017427
-0.04119898195080636    ,0.01798113167156279     ,-0.06100726897892428
-0.04136354223497132    ,0.017971131846650223    ,-0.060914373857107185
-0.04152727874254768    ,0.017961196522428904    ,-0.06081218507658637
-0.0416901960640266     ,0.01795132519096833     ,-0.06070087606160901
-0.04185229904712928    ,0.0179415172624018      ,-0.0605806194523828
-0.042013591698298464   ,0.017931772241212493    ,-0.060451586536308666
-0.04217407853625288    ,0.017922089551893755    ,-0.06031394798466927
-0.04233376324194564    ,0.01791246871355942     ,-0.060167873025818164
-0.04249264976383636    ,0.017902909162583955    ,-0.06001352993226239
-0.0426507417298997     ,0.017893410434550658    ,-0.0598510859521062
-0.042808042541604      ,0.01788397197783828     ,-0.05968070678205595
-0.04296455555058247    ,0.017874593341637296    ,-0.05950255726647202
-0.04312028389995802    ,0.017865273987794847    ,-0.0593168006156608
-0.043275230450973146   ,0.017856013475996482    ,-0.059123598858262794
-0.04342939838551663    ,0.01784681128277378     ,-0.05892311282174045
-0.04358279011902784    ,0.017837666977887565    ,-0.05871550157274252
-0.04373540866717089    ,0.017828580049233586    ,-0.05850092316844746
-0.043887256303854275   ,0.017819550077681837    ,-0.058279533844046716
-0.04403833567644122    ,0.01781057655906443     ,-0.058051488519506034
-0.044188649223743034   ,0.017801659086286864    ,-0.05781694075140953
-0.044338199275628654   ,0.01779279716250179     ,-0.05757604222819679
-0.04448698823395977    ,0.017783990389211995    ,-0.057328943494527884
-0.044635018415801336   ,0.017775238277827413    ,-0.057075793194139024
-0.04478229198140969    ,0.017766540435048064    ,-0.05681673855023606
-0.04492881153697094    ,0.01775789638149873     ,-0.05655192537282194
-0.04507457909521187    ,0.0177493057291183      ,-0.05628149757705425
-0.04521959713700216    ,0.017740768002535295    ,-0.05600559766122393
-0.04536386802517223    ,0.01773228282149833     ,-0.05572436668127567
-0.04550739409905219    ,0.017723849713992615    ,-0.05543794376780542
-0.045650177850143844   ,0.01771546830455807     ,-0.05514646687185265
-0.045792221759481666   ,0.017707138125849786    ,-0.05485007202837844
-0.0459335282185034     ,0.017698858804312406    ,-0.054548893855449476
-0.04607410012591115    ,0.01769062987874194     ,-0.05424306558088343
-0.046213939789327765   ,0.0176824509775398      ,-0.05393271852668913
-0.04635305028465042    ,0.01767432164304257     ,-0.05361798290548503
-0.04649143409997565    ,0.017666241507351826    ,-0.05329898704933833
-0.046629094240498506   ,0.017658210113883147    ,-0.05297585795774329
-0.04676603363206605    ,0.017650227100299634    ,-0.052648721287962275
-0.04690225520695944    ,0.01764229201158679     ,-0.05231770088545695
-0.04703776207048982    ,0.017634404488780023    ,-0.05198291954280898
-0.04717255732935785    ,0.017626564080538976    ,-0.05164449827252393
-0.04730664400411262    ,0.01761877042921571     ,-0.05130255681518037
-0.04744002561826027    ,0.017611023089336708    ,-0.05095721367245898
-0.0475727050913647     ,0.017603321705375596    ,-0.05060858559577386
-0.047704686092530854   ,0.017595665835867802    ,-0.050256788386271456
-0.04783597167639167    ,0.017588055129764274    ,-0.04990193612428029
-0.04796656538318296    ,0.017580489147817416    ,-0.04954414171728927
-0.048096470636407526   ,0.017572967545840742    ,-0.049183516888373635
-0.04822569082393348    ,0.017565489887788957    ,-0.04882017170318442
-0.04835422946094722    ,0.01755805583464852     ,-0.04845421532484462
-0.04848209001465792    ,0.017550664956025863    ,-0.048085755280591336
-0.048609275814378086   ,0.017543316916399446    ,-0.04771489796395745
-0.048735790638871485   ,0.017536011293438694    ,-0.047341748660056915
-0.04886163765829843    ,0.017528747756649296    ,-0.04696641107629351
-0.048986820483324506   ,0.017521525888212694    ,-0.046588987831108764
-0.04911134256334673    ,0.01751434536642789     ,-0.04620958043549672
-0.049235207268587614   ,0.01750720577863539     ,-0.045828288811222695
-0.04935841805433008    ,0.017500106810191055    ,-0.045445212038836
-0.049480978287693225   ,0.01749304805591205     ,-0.045060447616013244
-0.049602891159447604   ,0.017486029206391362    ,-0.044674091952412454
-0.04972416027437289    ,0.017479049866120713    ,-0.044286240387964027
-0.04984478854464479    ,0.017472109731729926    ,-0.04389698666590336
-0.04996477954705841    ,0.017465208415489222    ,-0.04350642371850344
-0.050084136160862686   ,0.017458345622162544    ,-0.043114642880426324
-0.05020286167268899    ,0.017451520969805415    ,-0.042721734422573876
-0.05032095917831443    ,0.01744473417330389     ,-0.04232778752588651
-0.05043843166888627    ,0.01743798485707819     ,-0.04193288979392751
-0.05055528219962899    ,0.01743127274405655     ,-0.04153712799537246
-0.0506715137205023     ,0.017424597466904335    ,-0.04114058731766179
-0.050787128992401884   ,0.017417958754404467    ,-0.04074335185835776
-0.05090213118175667    ,0.01741135624924034     ,-0.040345504639993646
-0.051016522757506635   ,0.01740478968643641     ,-0.03994712708121906
-0.05113030685288157    ,0.017398258716451107    ,-0.03954829978122798
-0.05124348590612726    ,0.017391763082238304    ,-0.03914910173230535
-0.051356062769765745   ,0.017385302439701725    ,-0.038749610854177385
-0.05146804011505954    ,0.01737887654132582     ,-0.03834990396867077
-0.051579420521349895   ,0.017372485048718078    ,-0.037950056313879044
-0.0516902066477927     ,0.01736612772153777     ,-0.037550142289621835
-0.0518004010659958     ,0.017359804228657405    ,-0.0371502347132624
-0.05191000617868306    ,0.017353514334518885    ,-0.03675040531525564
-0.05201902481618073    ,0.017347257716751607    ,-0.036350724758271724
-0.05212745918519411    ,0.017341034145296544    ,-0.03595126216240918
-0.05223531192733756    ,0.017334843302361028    ,-0.035552085592416294
-0.05234258552434465    ,0.0173286849661676      ,-0.035153262037096455
-0.05244928238748621    ,0.01732255882342347     ,-0.03475485692791547
-0.052555405029011334   ,0.017316464658275257    ,-0.034356934889567814
-0.05266095589511778    ,0.017310402163437516    ,-0.033959559000595885
-0.052765937283495365   ,0.017304371126607848    ,-0.03356279129404505
-0.05287035193976032    ,0.017298371248017363    ,-0.03316669278133344
-0.052974201954169436   ,0.01729240231915924     ,-0.03277132293244556
-0.053077490124568      ,0.01728646404547396     ,-0.03237674047065764
-0.053180218596186185   ,0.017280556223825405    ,-0.03198300259454889
-0.0532823899705194     ,0.017274678562582274    ,-0.03159016552270466
-0.053384006708723925   ,0.017268830865529994    ,-0.031198284478506366
-0.053485071219426875   ,0.017263012844300277    ,-0.030807413213956858
-0.053585586028592064   ,0.017257224307410876    ,-0.0304176047650484
-0.053685553610393136   ,0.01725146497139063     ,-0.03002891071718361
-0.05378497630297539    ,0.017245734647312536    ,-0.029641381709744063
-0.0538838569030739     ,0.017240033058247076    ,-0.029255067464206697
-0.05398219756053667    ,0.017234360018240566    ,-0.028870016267140697
-0.054080001139624606   ,0.01722871525481999     ,-0.028486275768679903
-0.05417726985646604    ,0.017223098586717153    ,-0.028103892206615688
-0.05427400638665508    ,0.01721750974383908     ,-0.027722910953542623
-0.05437021326635226    ,0.01721194855131697     ,-0.027343376503508043
-0.054465892978560956   ,0.017206414741925344    ,-0.026965331996781083
-0.05456104812145285    ,0.017200908145203336    ,-0.02658881997696927
-0.05465568123747162    ,0.01719542849856412     ,-0.026213881656161897
-0.05474979472803315    ,0.017189975633942478    ,-0.02584055742033131
