time,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,gps_x,gps_y,gps_z,motor_fl,motor_fr,motor_rl,motor_rr
11.07200,-0.00059,0.00558,-2.36620,-0.00541,-0.00019,0.97718,-0.15919,0.14949,1.00804,68.03366,70.56429,70.29922,67.62985
11.08000,-0.00059,0.00558,-2.35832,-0.00543,-0.00019,0.97976,-0.15938,0.14908,1.00804,68.03379,70.56442,70.29917,67.62980
11.08800,-0.00058,0.00559,-2.35042,-0.00544,-0.00020,0.98233,-0.15956,0.14866,1.00804,68.03392,70.56455,70.29912,67.62975
11.09600,-0.00058,0.00559,-2.34250,-0.00546,-0.00020,0.98489,-0.15974,0.14825,1.00804,68.03405,70.56467,70.29907,67.62970
11.10400,-0.00058,0.00559,-2.33455,-0.00548,-0.00020,0.98743,-0.15992,0.14783,1.00803,68.03418,70.56480,70.29903,67.62965
11.11200,-0.00058,0.00560,-2.32659,-0.00550,-0.00020,0.98995,-0.16009,0.14742,1.00803,68.03431,70.56493,70.29898,67.62960
11.12000,-0.00058,0.00560,-2.31860,-0.00551,-0.00021,0.99246,-0.16026,0.14700,1.00803,68.03443,70.56506,70.29893,67.62955
11.12800,-0.00058,0.00560,-2.31060,-0.00553,-0.00021,0.99496,-0.16042,0.14659,1.00803,68.03456,70.56518,70.29888,67.62951
11.13600,-0.00058,0.00560,-2.30258,-0.00555,-0.00021,0.99745,-0.16058,0.14617,1.00803,68.03469,70.56531,70.29884,67.62946
11.14400,-0.00058,0.00561,-2.29453,-0.00556,-0.00021,0.99992,-0.16074,0.14575,1.00803,68.03481,70.56544,70.29879,67.62941
11.15200,-0.00058,0.00561,-2.28647,-0.00558,-0.00022,1.00237,-0.16089,0.14534,1.00803,68.03494,70.56556,70.29874,67.62936
11.16000,-0.00058,0.00561,-2.27839,-0.00560,-0.00022,1.00482,-0.16104,0.14492,1.00802,68.03507,70.56569,70.29870,67.62932
11.16800,-0.00058,0.00562,-2.27028,-0.00561,-0.00022,1.00724,-0.16118,0.14451,1.00802,68.03519,70.56581,70.29865,67.62927
11.17600,-0.00058,0.00562,-2.26216,-0.00563,-0.00022,1.00966,-0.16132,0.14409,1.00802,68.03532,70.56594,70.29861,67.62922
11.18400,-0.00058,0.00562,-2.25402,-0.00565,-0.00022,1.01206,-0.16145,0.14367,1.00802,68.03544,70.56606,70.29856,67.62918
11.19200,-0.00058,0.00563,-2.24586,-0.00566,-0.00023,1.01445,-0.16158,0.14325,1.00802,68.03557,70.56619,70.29851,67.62913
11.20000,-0.00058,0.00563,-2.23768,-0.00568,-0.00023,1.01683,-0.16170,0.14284,1.00801,68.03569,70.56631,70.29847,67.62909
11.20800,-0.00058,0.00563,-2.22948,-0.00570,-0.00023,1.01919,-0.16182,0.14242,1.00801,68.03582,70.56643,70.29842,67.62904
11.21600,-0.00058,0.00563,-2.22126,-0.00571,-0.00023,1.02154,-0.16194,0.14201,1.00801,68.03594,70.56656,70.29838,67.62900
11.22400,-0.00058,0.00564,-2.21303,-0.00573,-0.00024,1.02388,-0.16205,0.14159,1.00801,68.03606,70.56668,70.29833,67.62895
11.23200,-0.00058,0.00564,-2.20477,-0.00575,-0.00024,1.02620,-0.16216,0.14117,1.00801,68.03619,70.56680,70.29829,67.62891
11.24000,-0.00058,0.00564,-2.19650,-0.00576,-0.00024,1.02851,-0.16226,0.14076,1.00800,68.03631,70.56692,70.29825,67.62886
11.24800,-0.00058,0.00565,-2.18820,-0.00578,-0.00024,1.03081,-0.16236,0.14034,1.00800,68.03643,70.56705,70.29820,67.62882
11.25600,-0.00058,0.00565,-2.17989,-0.00579,-0.00025,1.03310,-0.16245,0.13993,1.00800,68.03655,70.56717,70.29816,67.62877
11.26400,-0.00058,0.00565,-2.17156,-0.00581,-0.00025,1.03537,-0.16254,0.13951,1.00800,68.03667,70.56729,70.29811,67.62873
11.27200,-0.00058,0.00565,-2.16322,-0.00583,-0.00025,1.03763,-0.16263,0.13910,1.00799,68.03679,70.56741,70.29807,67.62869
11.28000,-0.00058,0.00566,-2.15485,-0.00584,-0.00025,1.03988,-0.16271,0.13868,1.00799,68.03691,70.56753,70.29803,67.62864
11.28800,-0.00058,0.00566,-2.14647,-0.00586,-0.00025,1.04212,-0.16278,0.13827,1.00799,68.03703,70.56765,70.29798,67.62860
11.29600,-0.00058,0.00566,-2.13807,-0.00587,-0.00026,1.04434,-0.16286,0.13786,1.00799,68.03715,70.56777,70.29794,67.62855
11.30400,-0.00058,0.00566,-2.12965,-0.00589,-0.00026,1.04655,-0.16292,0.13745,1.00798,68.03727,70.56788,70.29790,67.62851
11.31200,-0.00058,0.00567,-2.12121,-0.00590,-0.00026,1.04875,-0.16299,0.13704,1.00798,68.03739,70.56800,70.29786,67.62847
11.32000,-0.00058,0.00567,-2.11276,-0.00592,-0.00026,1.05094,-0.16305,0.13663,1.00798,68.03751,70.56812,70.29781,67.62842
11.32800,-0.00058,0.00567,-2.10428,-0.00594,-0.00026,1.05311,-0.16310,0.13622,1.00797,68.03763,70.56824,70.29777,67.62838
11.33600,-0.00057,0.00568,-2.09579,-0.00595,-0.00027,1.05527,-0.16315,0.13581,1.00797,68.03774,70.56836,70.29773,67.62834
11.34400,-0.00057,0.00568,-2.08729,-0.00597,-0.00027,1.05742,-0.16320,0.13540,1.00797,68.03786,70.56847,70.29769,67.62830
11.35200,-0.00057,0.00568,-2.07876,-0.00598,-0.00027,1.05956,-0.16324,0.13499,1.00797,68.03798,70.56859,70.29764,67.62825
11.36000,-0.00057,0.00568,-2.07022,-0.00600,-0.00027,1.06169,-0.16327,0.13459,1.00796,68.03809,70.56870,70.29760,67.62821
11.36800,-0.00057,0.00569,-2.06167,-0.00601,-0.00028,1.06380,-0.16331,0.13418,1.00796,68.03821,70.56882,70.29756,67.62817
11.37600,-0.00057,0.00569,-2.05309,-0.00603,-0.00028,1.06591,-0.16333,0.13378,1.00796,68.03832,70.56893,70.29752,67.62813
11.38400,-0.00057,0.00569,-2.04450,-0.00604,-0.00028,1.06800,-0.16336,0.13337,1.00795,68.03844,70.56905,70.29748,67.62808
11.39200,-0.00057,0.00569,-2.03589,-0.00606,-0.00028,1.07008,-0.16338,0.13297,1.00795,68.03855,70.56916,70.29743,67.62804
11.40000,-0.00057,0.00570,-2.02727,-0.00607,-0.00028,1.07215,-0.16339,0.13257,1.00795,68.03867,70.56928,70.29739,67.62800
11.40800,-0.00057,0.00570,-2.01862,-0.00609,-0.00029,1.07420,-0.16340,0.13217,1.00794,68.03878,70.56939,70.29735,67.62796
11.41600,-0.00057,0.00570,-2.00997,-0.00610,-0.00029,1.07625,-0.16341,0.13177,1.00794,68.03889,70.56950,70.29731,67.62792
11.42400,-0.00057,0.00571,-2.00129,-0.00611,-0.00029,1.07828,-0.16341,0.13138,1.00794,68.03901,70.56961,70.29727,67.62787
11.43200,-0.00057,0.00571,-1.99260,-0.00613,-0.00029,1.08031,-0.16341,0.13098,1.00794,68.03912,70.56972,70.29723,67.62783
11.44000,-0.00057,0.00571,-1.98390,-0.00614,-0.00029,1.08232,-0.16340,0.13059,1.00793,68.03923,70.56983,70.29718,67.62779
11.44800,-0.00057,0.00571,-1.97517,-0.00616,-0.00030,1.08432,-0.16339,0.13019,1.00793,68.03934,70.56995,70.29714,67.62775
11.45600,-0.00057,0.00572,-1.96643,-0.00617,-0.00030,1.08631,-0.16338,0.12980,1.00793,68.03945,70.57006,70.29710,67.62771
11.46400,-0.00057,0.00572,-1.95768,-0.00619,-0.00030,1.08829,-0.16336,0.12941,1.00792,68.03956,70.57016,70.29706,67.62767
11.47200,-0.00057,0.00572,-1.94891,-0.00620,-0.00030,1.09026,-0.16334,0.12902,1.00792,68.03967,70.57027,70.29702,67.62762
11.48000,-0.00057,0.00572,-1.94012,-0.00622,-0.00030,1.09221,-0.16331,0.12864,1.00792,68.03978,70.57038,70.29698,67.62758
11.48800,-0.00057,0.00573,-1.93132,-0.00623,-0.00031,1.09416,-0.16328,0.12825,1.00791,68.03989,70.57049,70.29694,67.62754
11.49600,-0.00057,0.00573,-1.92250,-0.00624,-0.00031,1.09610,-0.16324,0.12787,1.00791,68.03999,70.57060,70.29690,67.62750
11.50400,-0.00057,0.00573,-1.91367,-0.00626,-0.00031,1.09802,-0.16320,0.12749,1.00790,68.04010,70.57070,70.29686,67.62746
11.51200,-0.00057,0.00573,-1.90482,-0.00627,-0.00031,1.09994,-0.16316,0.12711,1.00790,68.04021,70.57081,70.29682,67.62742
11.52000,-0.00057,0.00574,-1.89596,-0.00629,-0.00031,1.10184,-0.16311,0.12673,1.00790,68.04032,70.57092,70.29677,67.62738
11.52800,-0.00057,0.00574,-1.88708,-0.00630,-0.00032,1.10373,-0.16306,0.12635,1.00789,68.04042,70.57102,70.29673,67.62734
11.53600,-0.00057,0.00574,-1.87818,-0.00631,-0.00032,1.10561,-0.16300,0.12598,1.00789,68.04053,70.57113,70.29669,67.62729
11.54400,-0.00057,0.00574,-1.86927,-0.00633,-0.00032,1.10749,-0.16294,0.12561,1.00789,68.04063,70.57123,70.29665,67.62725
11.55200,-0.00057,0.00575,-1.86035,-0.00634,-0.00032,1.10935,-0.16287,0.12523,1.00788,68.04074,70.57134,70.29661,67.62721
11.56000,-0.00057,0.00575,-1.85141,-0.00635,-0.00032,1.11120,-0.16280,0.12487,1.00788,68.04084,70.57144,70.29657,67.62717
11.56800,-0.00057,0.00575,-1.84246,-0.00637,-0.00033,1.11304,-0.16273,0.12450,1.00788,68.04094,70.57154,70.29653,67.62713
11.57600,-0.00057,0.00575,-1.83349,-0.00638,-0.00033,1.11487,-0.16265,0.12414,1.00787,68.04105,70.57164,70.29649,67.62709
11.58400,-0.00057,0.00576,-1.82450,-0.00639,-0.00033,1.11669,-0.16257,0.12377,1.00787,68.04115,70.57175,70.29645,67.62705
11.59200,-0.00057,0.00576,-1.81551,-0.00641,-0.00033,1.11850,-0.16249,0.12341,1.00787,68.04125,70.57185,70.29641,67.62701
11.60000,-0.00057,0.00576,-1.80649,-0.00642,-0.00033,1.12031,-0.16240,0.12306,1.00786,68.04135,70.57195,70.29637,67.62697
11.60800,-0.00057,0.00576,-1.79747,-0.00643,-0.00033,1.12210,-0.16231,0.12270,1.00786,68.04145,70.57205,70.29633,67.62693
11.61600,-0.00057,0.00577,-1.78843,-0.00645,-0.00034,1.12388,-0.16221,0.12235,1.00785,68.04155,70.57215,70.29629,67.62689
11.62400,-0.00056,0.00577,-1.77937,-0.00646,-0.00034,1.12565,-0.16211,0.12200,1.00785,68.04165,70.57225,70.29625,67.62685
11.63200,-0.00056,0.00577,-1.77030,-0.00647,-0.00034,1.12741,-0.16200,0.12165,1.00785,68.04175,70.57235,70.29621,67.62681
11.64000,-0.00056,0.00577,-1.76122,-0.00649,-0.00034,1.12916,-0.16189,0.12130,1.00784,68.04185,70.57244,70.29617,67.62677
11.64800,-0.00056,0.00578,-1.75212,-0.00650,-0.00034,1.13090,-0.16178,0.12096,1.00784,68.04195,70.57254,70.29613,67.62673
11.65600,-0.00056,0.00578,-1.74301,-0.00651,-0.00035,1.13264,-0.16167,0.12062,1.00784,68.04204,70.57264,70.29609,67.62669
11.66400,-0.00056,0.00578,-1.73388,-0.00652,-0.00035,1.13436,-0.16155,0.12028,1.00783,68.04214,70.57273,70.29605,67.62665
11.67200,-0.00056,0.00578,-1.72474,-0.00654,-0.00035,1.13607,-0.16142,0.11995,1.00783,68.04224,70.57283,70.29601,67.62660
11.68000,-0.00056,0.00578,-1.71559,-0.00655,-0.00035,1.13778,-0.16129,0.11961,1.00782,68.04233,70.57293,70.29597,67.62656
11.68800,-0.00056,0.00579,-1.70642,-0.00656,-0.00035,1.13947,-0.16116,0.11928,1.00782,68.04243,70.57302,70.29593,67.62652
11.69600,-0.00056,0.00579,-1.69724,-0.00657,-0.00036,1.14115,-0.16103,0.11896,1.00782,68.04252,70.57311,70.29589,67.62648
11.70400,-0.00056,0.00579,-1.68805,-0.00659,-0.00036,1.14283,-0.16089,0.11863,1.00781,68.04262,70.57321,70.29585,67.62644
11.71200,-0.00056,0.00579,-1.67884,-0.00660,-0.00036,1.14450,-0.16075,0.11831,1.00781,68.04271,70.57330,70.29581,67.62640
11.72000,-0.00056,0.00580,-1.66962,-0.00661,-0.00036,1.14615,-0.16060,0.11799,1.00780,68.04280,70.57339,70.29577,67.62636
11.72800,-0.00056,0.00580,-1.66039,-0.00662,-0.00036,1.14780,-0.16045,0.11768,1.00780,68.04289,70.57349,70.29573,67.62632
11.73600,-0.00056,0.00580,-1.65114,-0.00664,-0.00037,1.14944,-0.16030,0.11736,1.00780,68.04299,70.57358,70.29569,67.62628
11.74400,-0.00056,0.00580,-1.64188,-0.00665,-0.00037,1.15107,-0.16014,0.11705,1.00779,68.04308,70.57367,70.29565,67.62624
11.75200,-0.00056,0.00580,-1.63261,-0.00666,-0.00037,1.15269,-0.15998,0.11675,1.00779,68.04317,70.57376,70.29561,67.62620
11.76000,-0.00056,0.00581,-1.62333,-0.00667,-0.00037,1.15430,-0.15982,0.11644,1.00779,68.04326,70.57385,70.29557,67.62616
11.76800,-0.00056,0.00581,-1.61403,-0.00668,-0.00037,1.15591,-0.15965,0.11614,1.00778,68.04335,70.57394,70.29553,67.62612
11.77600,-0.00056,0.00581,-1.60471,-0.00670,-0.00037,1.15750,-0.15948,0.11584,1.00778,68.04344,70.57403,70.29549,67.62608
11.78400,-0.00056,0.00581,-1.59539,-0.00671,-0.00038,1.15909,-0.15931,0.11555,1.00777,68.04353,70.57412,70.29545,67.62604
11.79200,-0.00056,0.00582,-1.58605,-0.00672,-0.00038,1.16066,-0.15913,0.11526,1.00777,68.04362,70.57420,70.29541,67.62600
11.80000,-0.00056,0.00582,-1.57670,-0.00673,-0.00038,1.16223,-0.15895,0.11497,1.00777,68.04370,70.57429,70.29538,67.62596
11.80800,-0.00056,0.00582,-1.56734,-0.00674,-0.00038,1.16379,-0.15877,0.11468,1.00776,68.04379,70.57438,70.29534,67.62592
11.81600,-0.00056,0.00582,-1.55797,-0.00676,-0.00038,1.16534,-0.15858,0.11440,1.00776,68.04388,70.57446,70.29530,67.62588
11.82400,-0.00056,0.00582,-1.54858,-0.00677,-0.00038,1.16688,-0.15839,0.11412,1.00775,68.04396,70.57455,70.29526,67.62584
11.83200,-0.00056,0.00583,-1.53918,-0.00678,-0.00039,1.16841,-0.15820,0.11385,1.00775,68.04405,70.57464,70.29522,67.62580
11.84000,-0.00056,0.00583,-1.52977,-0.00679,-0.00039,1.16994,-0.15801,0.11357,1.00775,68.04413,70.57472,70.29518,67.62576
11.84800,-0.00056,0.00583,-1.52034,-0.00680,-0.00039,1.17146,-0.15781,0.11331,1.00774,68.04422,70.57480,70.29514,67.62572
11.85600,-0.00056,0.00583,-1.51091,-0.00681,-0.00039,1.17296,-0.15761,0.11304,1.00774,68.04430,70.57489,70.29510,67.62568
11.86400,-0.00056,0.00584,-1.50146,-0.00682,-0.00039,1.17446,-0.15740,0.11278,1.00773,68.04439,70.57497,70.29506,67.62564
11.87200,-0.00056,0.00584,-1.49200,-0.00684,-0.00039,1.17596,-0.15719,0.11252,1.00773,68.04447,70.57505,70.29502,67.62560
11.88000,-0.00056,0.00584,-1.48253,-0.00685,-0.00040,1.17744,-0.15698,0.11227,1.00773,68.04455,70.57514,70.29498,67.62556
11.88800,-0.00056,0.00584,-1.47305,-0.00686,-0.00040,1.17891,-0.15677,0.11202,1.00772,68.04463,70.57522,70.29494,67.62552
11.89600,-0.00056,0.00584,-1.46355,-0.00687,-0.00040,1.18038,-0.15655,0.11177,1.00772,68.04471,70.57530,70.29490,67.62548
11.90400,-0.00056,0.00585,-1.45404,-0.00688,-0.00040,1.18184,-0.15633,0.11153,1.00772,68.04480,70.57538,70.29486,67.62544
11.91200,-0.00056,0.00585,-1.44452,-0.00689,-0.00040,1.18329,-0.15611,0.11129,1.00771,68.04488,70.57546,70.29482,67.62540
11.92000,-0.00056,0.00585,-1.43499,-0.00690,-0.00040,1.18473,-0.15588,0.11105,1.00771,68.04496,70.57554,70.29478,67.62537
11.92800,-0.00056,0.00585,-1.42545,-0.00691,-0.00041,1.18617,-0.15566,0.11082,1.00770,68.04504,70.57562,70.29474,67.62533
11.93600,-0.00056,0.00585,-1.41590,-0.00692,-0.00041,1.18759,-0.15543,0.11059,1.00770,68.04511,70.57570,70.29470,67.62529
11.94400,-0.00056,0.00586,-1.40633,-0.00694,-0.00041,1.18901,-0.15519,0.11036,1.00770,68.04519,70.57578,70.29466,67.62525
11.95200,-0.00056,0.00586,-1.39675,-0.00695,-0.00041,1.19042,-0.15496,0.11014,1.00769,68.04527,70.57585,70.29462,67.62521
11.96000,-0.00056,0.00586,-1.38717,-0.00696,-0.00041,1.19183,-0.15472,0.10992,1.00769,68.04535,70.57593,70.29458,67.62517
11.96800,-0.00055,0.00586,-1.37757,-0.00697,-0.00041,1.19322,-0.15448,0.10971,1.00769,68.04543,70.57601,70.29455,67.62513
11.97600,-0.00055,0.00586,-1.36796,-0.00698,-0.00042,1.19461,-0.15424,0.10950,1.00768,68.04550,70.57608,70.29451,67.62509
11.98400,-0.00055,0.00587,-1.35834,-0.00699,-0.00042,1.19599,-0.15399,0.10930,1.00768,68.04558,70.57616,70.29447,67.62505
11.99200,-0.00055,0.00587,-1.34870,-0.00700,-0.00042,1.19736,-0.15374,0.10909,1.00767,68.04565,70.57623,70.29443,67.62501
12.00000,-0.00055,0.00587,-1.33906,-0.00701,-0.00042,1.19873,-0.15349,0.10890,1.00767,68.04573,70.57631,70.29439,67.62497
12.00800,-0.00055,0.00587,-1.32941,-0.00702,-0.00042,1.20009,-0.15324,0.10870,1.00767,68.04580,70.57638,70.29435,67.62493
12.01600,-0.00055,0.00587,-1.31974,-0.00703,-0.00042,1.20144,-0.15298,0.10851,1.00766,68.04588,70.57645,70.29431,67.62489
12.02400,-0.00055,0.00588,-1.31007,-0.00704,-0.00043,1.20278,-0.15273,0.10833,1.00766,68.04595,70.57653,70.29427,67.62485
12.03200,-0.00055,0.00588,-1.30038,-0.00705,-0.00043,1.20411,-0.15247,0.10814,1.00765,68.04602,70.57660,70.29423,67.62481
12.04000,-0.00055,0.00588,-1.29068,-0.00706,-0.00043,1.20544,-0.15221,0.10797,1.00765,68.04609,70.57667,70.29419,67.62477
12.04800,-0.00055,0.00588,-1.28097,-0.00707,-0.00043,1.20676,-0.15194,0.10779,1.00765,68.04617,70.57674,70.29415,67.62473
12.05600,-0.00055,0.00588,-1.27126,-0.00708,-0.00043,1.20807,-0.15168,0.10762,1.00764,68.04624,70.57681,70.29411,67.62469
12.06400,-0.00055,0.00589,-1.26153,-0.00709,-0.00043,1.20938,-0.15141,0.10746,1.00764,68.04631,70.57689,70.29407,67.62465
12.07200,-0.00055,0.00589,-1.25179,-0.00710,-0.00043,1.21068,-0.15114,0.10730,1.00764,68.04638,70.57696,70.29403,67.62461
12.08000,-0.00055,0.00589,-1.24204,-0.00711,-0.00044,1.21197,-0.15087,0.10714,1.00763,68.04645,70.57703,70.29399,67.62457
12.08800,-0.00055,0.00589,-1.23228,-0.00712,-0.00044,1.21325,-0.15060,0.10699,1.00763,68.04652,70.57709,70.29395,67.62453
12.09600,-0.00055,0.00589,-1.22251,-0.00713,-0.00044,1.21453,-0.15032,0.10684,1.00763,68.04659,70.57716,70.29392,67.62449
12.10400,-0.00055,0.00589,-1.21273,-0.00714,-0.00044,1.21580,-0.15005,0.10670,1.00762,68.04666,70.57723,70.29388,67.62445
12.11200,-0.00055,0.00590,-1.20294,-0.00715,-0.00044,1.21706,-0.14977,0.10656,1.00762,68.04672,70.57730,70.29384,67.62441
12.12000,-0.00055,0.00590,-1.19314,-0.00716,-0.00044,1.21832,-0.14949,0.10642,1.00761,68.04679,70.57737,70.29380,67.62437
12.12800,-0.00055,0.00590,-1.18332,-0.00717,-0.00045,1.21957,-0.14921,0.10629,1.00761,68.04686,70.57743,70.29376,67.62433
12.13600,-0.00055,0.00590,-1.17350,-0.00718,-0.00045,1.22081,-0.14893,0.10616,1.00761,68.04693,70.57750,70.29372,67.62429
12.14400,-0.00055,0.00590,-1.16367,-0.00719,-0.00045,1.22205,-0.14864,0.10604,1.00760,68.04699,70.57756,70.29368,67.62425
12.15200,-0.00055,0.00591,-1.15383,-0.00720,-0.00045,1.22327,-0.14836,0.10592,1.00760,68.04706,70.57763,70.29364,67.62421
12.16000,-0.00055,0.00591,-1.14398,-0.00721,-0.00045,1.22450,-0.14807,0.10581,1.00760,68.04712,70.57770,70.29360,67.62418
12.16800,-0.00055,0.00591,-1.13412,-0.00722,-0.00045,1.22571,-0.14778,0.10570,1.00759,68.04719,70.57776,70.29356,67.62414
12.17600,-0.00055,0.00591,-1.12425,-0.00723,-0.00045,1.22692,-0.14749,0.10559,1.00759,68.04725,70.57782,70.29352,67.62410
12.18400,-0.00055,0.00591,-1.11437,-0.00724,-0.00046,1.22812,-0.14720,0.10549,1.00759,68.04732,70.57789,70.29348,67.62406
12.19200,-0.00055,0.00591,-1.10448,-0.00725,-0.00046,1.22932,-0.14691,0.10540,1.00758,68.04738,70.57795,70.29345,67.62402
12.20000,-0.00055,0.00592,-1.09458,-0.00726,-0.00046,1.23050,-0.14661,0.10531,1.00758,68.04744,70.57801,70.29341,67.62398
12.20800,-0.00055,0.00592,-1.08468,-0.00727,-0.00046,1.23169,-0.14632,0.10522,1.00758,68.04750,70.57808,70.29337,67.62394
12.21600,-0.00055,0.00592,-1.07476,-0.00727,-0.00046,1.23286,-0.14602,0.10514,1.00757,68.04757,70.57814,70.29333,67.62390
12.22400,-0.00055,0.00592,-1.06483,-0.00728,-0.00046,1.23403,-0.14573,0.10506,1.00757,68.04763,70.57820,70.29329,67.62386
12.23200,-0.00055,0.00592,-1.05489,-0.00729,-0.00046,1.23519,-0.14543,0.10498,1.00756,68.04769,70.57826,70.29325,67.62382
12.24000,-0.00055,0.00592,-1.04495,-0.00730,-0.00047,1.23635,-0.14513,0.10491,1.00756,68.04775,70.57832,70.29321,67.62378
12.24800,-0.00055,0.00593,-1.03499,-0.00731,-0.00047,1.23750,-0.14483,0.10485,1.00756,68.04781,70.57838,70.29317,67.62374
12.25600,-0.00055,0.00593,-1.02503,-0.00732,-0.00047,1.23864,-0.14453,0.10479,1.00755,68.04787,70.57844,70.29313,67.62370
12.26400,-0.00055,0.00593,-1.01505,-0.00733,-0.00047,1.23978,-0.14423,0.10473,1.00755,68.04793,70.57850,70.29310,67.62366
12.27200,-0.00055,0.00593,-1.00507,-0.00734,-0.00047,1.24091,-0.14393,0.10468,1.00755,68.04799,70.57856,70.29306,67.62363
12.28000,-0.00055,0.00593,-0.99508,-0.00735,-0.00047,1.24203,-0.14363,0.10464,1.00754,68.04805,70.57862,70.29302,67.62359
12.28800,-0.00055,0.00593,-0.98508,-0.00736,-0.00047,1.24315,-0.14333,0.10459,1.00754,68.04811,70.57867,70.29298,67.62355
12.29600,-0.00055,0.00594,-0.97507,-0.00736,-0.00048,1.24426,-0.14302,0.10456,1.00754,68.04816,70.57873,70.29294,67.62351
12.30400,-0.00055,0.00594,-0.96505,-0.00737,-0.00048,1.24537,-0.14272,0.10452,1.00753,68.04822,70.57879,70.29290,67.62347
12.31200,-0.00055,0.00594,-0.95502,-0.00738,-0.00048,1.24647,-0.14241,0.10449,1.00753,68.04828,70.57884,70.29286,67.62343
12.32000,-0.00055,0.00594,-0.94499,-0.00739,-0.00048,1.24756,-0.14211,0.10447,1.00753,68.04833,70.57890,70.29282,67.62339
12.32800,-0.00055,0.00594,-0.93494,-0.00740,-0.00048,1.24865,-0.14181,0.10445,1.00752,68.04839,70.57896,70.29279,67.62335
12.33600,-0.00055,0.00594,-0.92489,-0.00741,-0.00048,1.24973,-0.14150,0.10444,1.00752,68.04845,70.57901,70.29275,67.62331
12.34400,-0.00055,0.00595,-0.91483,-0.00742,-0.00048,1.25080,-0.14120,0.10443,1.00752,68.04850,70.57907,70.29271,67.62328
12.35200,-0.00055,0.00595,-0.90476,-0.00742,-0.00048,1.25187,-0.14089,0.10442,1.00751,68.04856,70.57912,70.29267,67.62324
12.36000,-0.00055,0.00595,-0.89468,-0.00743,-0.00049,1.25294,-0.14058,0.10442,1.00751,68.04861,70.57918,70.29263,67.62320
12.36800,-0.00055,0.00595,-0.88459,-0.00744,-0.00049,1.25399,-0.14028,0.10442,1.00751,68.04866,70.57923,70.29259,67.62316
12.37600,-0.00055,0.00595,-0.87449,-0.00745,-0.00049,1.25505,-0.13997,0.10443,1.00751,68.04872,70.57928,70.29256,67.62312
12.38400,-0.00055,0.00595,-0.86439,-0.00746,-0.00049,1.25609,-0.13967,0.10444,1.00750,68.04877,70.57934,70.29252,67.62308
12.39200,-0.00055,0.00596,-0.85428,-0.00747,-0.00049,1.25713,-0.13936,0.10446,1.00750,68.04882,70.57939,70.29248,67.62304
12.40000,-0.00054,0.00596,-0.84415,-0.00747,-0.00049,1.25817,-0.13906,0.10448,1.00750,68.04888,70.57944,70.29244,67.62301
12.40800,-0.00054,0.00596,-0.83403,-0.00748,-0.00049,1.25920,-0.13875,0.10451,1.00749,68.04893,70.57949,70.29240,67.62297
12.41600,-0.00054,0.00596,-0.82389,-0.00749,-0.00050,1.26022,-0.13845,0.10454,1.00749,68.04898,70.57954,70.29236,67.62293
12.42400,-0.00054,0.00596,-0.81374,-0.00750,-0.00050,1.26124,-0.13814,0.10457,1.00749,68.04903,70.57959,70.29233,67.62289
12.43200,-0.00054,0.00596,-0.80359,-0.00751,-0.00050,1.26225,-0.13784,0.10461,1.00748,68.04908,70.57965,70.29229,67.62285
12.44000,-0.00054,0.00596,-0.79342,-0.00751,-0.00050,1.26325,-0.13753,0.10466,1.00748,68.04913,70.57970,70.29225,67.62281
12.44800,-0.00054,0.00597,-0.78325,-0.00752,-0.00050,1.26425,-0.13723,0.10471,1.00748,68.04918,70.57975,70.29221,67.62278
12.45600,-0.00054,0.00597,-0.77308,-0.00753,-0.00050,1.26525,-0.13693,0.10476,1.00747,68.04923,70.57979,70.29218,67.62274
12.46400,-0.00054,0.00597,-0.76289,-0.00754,-0.00050,1.26624,-0.13662,0.10482,1.00747,68.04928,70.57984,70.29214,67.62270
12.47200,-0.00054,0.00597,-0.75270,-0.00755,-0.00050,1.26722,-0.13632,0.10488,1.00747,68.04933,70.57989,70.29210,67.62266
12.48000,-0.00054,0.00597,-0.74249,-0.00755,-0.00050,1.26820,-0.13602,0.10495,1.00746,68.04938,70.57994,70.29206,67.62262
12.48800,-0.00054,0.00597,-0.73228,-0.00756,-0.00051,1.26918,-0.13572,0.10502,1.00746,68.04943,70.57999,70.29202,67.62258
12.49600,-0.00054,0.00598,-0.72207,-0.00757,-0.00051,1.27014,-0.13542,0.10509,1.00746,68.04948,70.58004,70.29199,67.62255
12.50400,-0.00054,0.00598,-0.71184,-0.00758,-0.00051,1.27111,-0.13512,0.10517,1.00746,68.04952,70.58008,70.29195,67.62251
12.51200,-0.00054,0.00598,-0.70161,-0.00758,-0.00051,1.27206,-0.13482,0.10526,1.00745,68.04957,70.58013,70.29191,67.62247
12.52000,-0.00054,0.00598,-0.69137,-0.00759,-0.00051,1.27301,-0.13453,0.10535,1.00745,68.04962,70.58018,70.29187,67.62243
12.52800,-0.00054,0.00598,-0.68112,-0.00760,-0.00051,1.27396,-0.13423,0.10544,1.00745,68.04967,70.58022,70.29184,67.62240
12.53600,-0.00054,0.00598,-0.67086,-0.00761,-0.00051,1.27490,-0.13393,0.10554,1.00744,68.04971,70.58027,70.29180,67.62236
12.54400,-0.00054,0.00598,-0.66060,-0.00762,-0.00051,1.27584,-0.13364,0.10564,1.00744,68.04976,70.58032,70.29176,67.62232
